Expected transactions/Actual transactions  = 3600000/3177249
COD: Errors...10
RUNNER 0:
Requested TPS=12000 Actual TPS=10626 Size=20000 Duration (seconds)=299
GET_SUBSCRIBER_DATA_WALL_MILLIS           Reports=         2000535 Average=               2, Total=       4,362,947, 50%=              85, 95%=             425, 99%=             443, 99.5%=             446, 99.95%=             448, Max=             671
GET_SUBSCRIBER_DATA_VOLT_CLIENT_MS        Reports=         2000535 Average=               2, Total=       4,027,039, 50%=               5, 95%=             400, 99%=             414, 99.5%=             415, 99.95%=             416, Max=             671
GET_SUBSCRIBER_DATA_VOLT_CLUSTER_MS       Reports=         2000535 Average=               0, Total=         139,774, 50%=               0, 95%=               0, 99%=               0, 99.5%=               0, 99.95%=               0, Max=              20

GET_NEW_DESTINATION_WALL_MILLIS           Reports=          318654 Average=               2, Total=         682,250, 50%=              41, 95%=             422, 99%=             438, 99.5%=             442, 99.95%=             443, Max=             670
GET_NEW_DESTINATION_VOLT_CLIENT_MS        Reports=          318654 Average=               2, Total=         626,907, 50%=               2, 95%=             395, 99%=             408, 99.5%=             411, 99.95%=             412, Max=             670
GET_NEW_DESTINATION_VOLT_CLUSTER_MS       Reports=          318654 Average=               0, Total=          22,979, 50%=               0, 95%=               0, 99%=               0, 99.5%=               0, 99.95%=               0, Max=              20

GET_ACCESS_DATA_WALL_MILLIS               Reports=          190798 Average=               2, Total=         441,106, 50%=             162, 95%=             433, 99%=             452, 99.5%=             457, 99.95%=             460, Max=             668
GET_ACCESS_DATA_VOLT_CLIENT_MS            Reports=          190798 Average=               2, Total=         408,672, 50%=              74, 95%=             410, 99%=             418, 99.5%=             419, 99.95%=             421, Max=             667
GET_ACCESS_DATA_VOLT_CLUSTER_MS           Reports=          190798 Average=               0, Total=          13,123, 50%=               0, 95%=               0, 99%=               0, 99.5%=               0, 99.95%=               0, Max=              15

UPDATE_SUBSCRIBER_DATA_WALL_MILLIS        Reports=           63661 Average=               2, Total=         133,084, 50%=              10, 95%=             419, 99%=             445, 99.5%=             448, 99.95%=             448, Max=             654
UPDATE_SUBSCRIBER_DATA_VOLT_CLIENT_MS     Reports=           63661 Average=               2, Total=         121,340, 50%=               0, 95%=             394, 99%=             406, 99.5%=             407, 99.95%=             408, Max=             654
UPDATE_SUBSCRIBER_DATA_VOLT_CLUSTER_MS    Reports=           63661 Average=               0, Total=           4,560, 50%=               0, 95%=               0, 99%=               0, 99.5%=               0, 99.95%=               0, Max=              19

UPDATE_LOCATION_2_WALL_MILLIS             Reports=          476641 Average=               9, Total=       4,421,009, 50%=             595, 95%=             988, 99%=            1021, 99.5%=            1026, 99.95%=            1031, Max=            1101
UPDATE_LOCATION_VOLT_CLIENT_MS            Reports=          476641 Average=               9, Total=       4,179,346, 50%=             568, 95%=             944, 99%=             982, 99.5%=             985, 99.95%=             989, Max=            1100
UPDATE_LOCATION_2_VOLT_CLIENT_MS          Reports=          476641 Average=               0, Total=           8,327, 50%=               0, 95%=               0, 99%=               0, 99.5%=               0, 99.95%=               0, Max=              18
UPDATE_LOCATION_VOLT_CLUSTER_MS           Reports=          476641 Average=               7, Total=       3,263,236, 50%=             454, 95%=             954, 99%=             983, 99.5%=             985, 99.95%=             987, Max=            1100
UPDATE_LOCATION_2_VOLT_CLUSTER_MS         Reports=          476641 Average=               0, Total=           7,530, 50%=               0, 95%=               0, 99%=               0, 99.5%=               0, 99.95%=               0, Max=              14

INSERT_CALL_FORWARDING_2_WALL_MILLIS      Reports=           63466 Average=               9, Total=         579,257, 50%=             586, 95%=             995, 99%=            1026, 99.5%=            1027, 99.95%=            1031, Max=            1102
INSERT_CALL_FORWARDING_VOLT_CLIENT_MS     Reports=           63466 Average=               9, Total=         546,394, 50%=             559, 95%=             960, 99%=             989, 99.5%=             991, 99.95%=             993, Max=            1101
INSERT_CALL_FORWARDING_2_VOLT_CLIENT_MS   Reports=           63466 Average=               0, Total=             993, 50%=               0, 95%=               0, 99%=               0, 99.5%=               0, 99.95%=               0, Max=              14
INSERT_CALL_FORWARDING_VOLT_CLUSTER_MS    Reports=           63466 Average=               7, Total=         426,041, 50%=             439, 95%=             966, 99%=             990, 99.5%=             991, 99.95%=             992, Max=            1101
INSERT_CALL_FORWARDING_2_VOLT_CLUSTER_MS  Reports=           63466 Average=               0, Total=             901, 50%=               0, 95%=               0, 99%=               0, 99.5%=               0, 99.95%=               0, Max=              11

DELETE_CALL_FORWARDING_2_WALL_MILLIS      Reports=           63494 Average=              10, Total=         632,049, 50%=             626, 95%=             986, 99%=            1022, 99.5%=            1026, 99.95%=            1027, Max=            1101
DELETE_CALL_FORWARDING_VOLT_CLIENT_MS     Reports=           63494 Average=               9, Total=         599,743, 50%=             598, 95%=             956, 99%=             984, 99.5%=             985, 99.95%=             989, Max=            1100
DELETE_CALL_FORWARDING_2_VOLT_CLIENT_MS   Reports=           63494 Average=               0, Total=           1,201, 50%=               0, 95%=               0, 99%=               0, 99.5%=               0, 99.95%=               0, Max=              14
DELETE_CALL_FORWARDING_VOLT_CLUSTER_MS    Reports=           63494 Average=               8, Total=         482,152, 50%=             513, 95%=             962, 99%=             984, 99.5%=             985, 99.95%=             988, Max=            1100
DELETE_CALL_FORWARDING_2_VOLT_CLUSTER_MS  Reports=           63494 Average=               0, Total=           1,088, 50%=               0, 95%=               0, 99%=               0, 99.5%=               0, 99.95%=               0, Max=              13


TPS TPS                                       Reports=              59 Average=          12,802, Total=         755,318, 50%=           12623, 95%=           13038, 99%=           22744, 99.5%=           22744, 99.95%=           22744, Max=           22744

CLIENT_CPU CLIENT_CPU                                Reports=              59 Average=              39, Total=           2,274, 50%=              37, 95%=              69, 99%=              85, 99.5%=              85, 99.95%=              85, Max=              85

org.voltdb.client.ClientImpl@e70f13a
Extra runner 0
Requested TPS=12000 Actual TPS=10626
